face_tommy_frame25048.jpg,[0.12487553]
face_tommy_frame25053.jpg,[0.25488716]
face_tommy_frame25210.jpg,[0.28460848]
face_tommy_frame25215.jpg,[0.1550996]
face_tommy_frame25254.jpg,[0.18982735]
face_tommy_frame25278.jpg,[0.29187056]
face_tommy_frame25308.jpg,[0.08219022]
face_tommy_frame25311.jpg,[0.13766173]
face_tommy_frame25312.jpg,[0.15118398]
face_tommy_frame25313.jpg,[0.15077756]
face_tommy_frame25314.jpg,[0.19473845]
face_tommy_frame25315.jpg,[0.15060833]
face_tommy_frame25316.jpg,[0.10344231]
face_tommy_frame25317.jpg,[0.13380963]
face_tommy_frame25318.jpg,[0.2659125]
face_tommy_frame25319.jpg,[0.29902157]
face_tommy_frame25321.jpg,[0.30405888]
face_tommy_frame25324.jpg,[0.18398236]
face_tommy_frame25411.jpg,[0.09064327]
face_tommy_frame25414.jpg,[0.10944761]
face_tommy_frame25415.jpg,[0.08448105]
face_tommy_frame25416.jpg,[0.09479782]
face_tommy_frame25417.jpg,[0.08748939]
face_tommy_frame25418.jpg,[0.13219863]
face_tommy_frame25419.jpg,[0.16928224]
face_tommy_frame25460.jpg,[0.17960621]
face_tommy_frame25461.jpg,[0.08129556]
face_tommy_frame25462.jpg,[0.22974107]
face_tommy_frame25463.jpg,[0.19908544]
face_tommy_frame25467.jpg,[0.20708427]
face_tommy_frame25479.jpg,[0.38080552]
face_tommy_frame25482.jpg,[0.30975974]
face_tommy_frame25483.jpg,[0.26895103]
face_tommy_frame25485.jpg,[0.142846]
face_tommy_frame25486.jpg,[0.1490454]
face_tommy_frame25502.jpg,[0.1625155]
face_tommy_frame25503.jpg,[0.24901985]
face_tommy_frame25504.jpg,[0.24357098]
face_tommy_frame25506.jpg,[0.2858355]
face_tommy_frame25507.jpg,[0.2563397]
face_tommy_frame25508.jpg,[0.2871957]
face_tommy_frame25513.jpg,[0.32694003]
face_tommy_frame25519.jpg,[0.35113207]
face_tommy_frame25520.jpg,[0.11054298]
face_tommy_frame25521.jpg,[0.13107729]
face_tommy_frame25523.jpg,[0.09227096]
face_tommy_frame25524.jpg,[0.26662335]
face_tommy_frame25526.jpg,[0.4032575]
face_tommy_frame25527.jpg,[0.2422215]
