face_brooks_frame15299.jpg,[0.23009463]
face_brooks_frame15300.jpg,[0.25102606]
face_brooks_frame15301.jpg,[0.42860204]
face_brooks_frame15302.jpg,[0.35170954]
face_brooks_frame15331.jpg,[0.44740954]
face_brooks_frame15332.jpg,[0.42255247]
face_brooks_frame15333.jpg,[0.2811212]
face_brooks_frame15334.jpg,[0.17948076]
face_brooks_frame15335.jpg,[0.15679611]
face_brooks_frame15336.jpg,[0.19766882]
face_brooks_frame15337.jpg,[0.17024554]
face_brooks_frame15338.jpg,[0.22114792]
face_brooks_frame15339.jpg,[0.16858608]
face_brooks_frame15340.jpg,[0.1407809]
face_brooks_frame15341.jpg,[0.15257692]
face_brooks_frame15342.jpg,[0.15925758]
face_brooks_frame15343.jpg,[0.20247963]
face_brooks_frame15344.jpg,[0.1515669]
face_brooks_frame15345.jpg,[0.12707761]
face_brooks_frame15346.jpg,[0.23746677]
face_brooks_frame15347.jpg,[0.1422721]
face_brooks_frame15348.jpg,[0.16571881]
face_brooks_frame15349.jpg,[0.15427391]
face_brooks_frame15352.jpg,[0.1910869]
face_brooks_frame15353.jpg,[0.13693963]
face_brooks_frame15354.jpg,[0.16344765]
face_brooks_frame15355.jpg,[0.15854374]
face_brooks_frame15356.jpg,[0.3094171]
face_brooks_frame15357.jpg,[0.4811735]
face_brooks_frame15358.jpg,[0.4495349]
face_brooks_frame15359.jpg,[0.31297415]
face_brooks_frame15372.jpg,[0.13957809]
face_brooks_frame15373.jpg,[0.28393015]
face_brooks_frame15414.jpg,[0.3443041]
face_brooks_frame15426.jpg,[0.2785519]
face_brooks_frame15428.jpg,[0.32226992]
face_brooks_frame15538.jpg,[0.5996378]
face_brooks_frame15539.jpg,[0.54927325]
face_brooks_frame15540.jpg,[0.5277221]
face_brooks_frame15541.jpg,[0.58672094]
face_brooks_frame15542.jpg,[0.57685506]
face_brooks_frame15543.jpg,[0.54933846]
face_brooks_frame15544.jpg,[0.43230376]
face_brooks_frame15545.jpg,[0.65301895]
face_brooks_frame15553.jpg,[0.22636743]
face_brooks_frame15556.jpg,[0.20209797]
face_brooks_frame15557.jpg,[0.45717573]
face_brooks_frame15558.jpg,[0.55086017]
face_brooks_frame15559.jpg,[0.52555]
face_brooks_frame15560.jpg,[0.5671476]
face_brooks_frame15561.jpg,[0.27483562]
face_brooks_frame15562.jpg,[0.48091877]
face_brooks_frame15563.jpg,[0.54685175]
face_brooks_frame15581.jpg,[0.7008132]
face_brooks_frame15582.jpg,[0.71698236]
face_brooks_frame15583.jpg,[0.60722625]
face_brooks_frame15584.jpg,[0.40872437]
face_brooks_frame15585.jpg,[0.42087814]
face_brooks_frame15586.jpg,[0.40975738]
face_brooks_frame15587.jpg,[0.15774202]
face_brooks_frame15588.jpg,[0.10977694]
face_brooks_frame15589.jpg,[0.17082635]
face_brooks_frame15590.jpg,[0.1506459]
face_brooks_frame15591.jpg,[0.46573722]
face_brooks_frame15592.jpg,[0.14214952]
face_brooks_frame15593.jpg,[0.4003412]
face_brooks_frame15594.jpg,[0.25695342]
face_brooks_frame15605.jpg,[0.41537985]
face_brooks_frame15606.jpg,[0.34464562]
face_brooks_frame15607.jpg,[0.41669133]
face_brooks_frame15608.jpg,[0.42758283]
face_brooks_frame15609.jpg,[0.3787856]
face_brooks_frame15610.jpg,[0.4128135]
face_brooks_frame15611.jpg,[0.20811161]
face_brooks_frame15612.jpg,[0.22889774]
face_brooks_frame15613.jpg,[0.18625525]
face_brooks_frame15614.jpg,[0.16378714]
face_brooks_frame15615.jpg,[0.20336501]
face_brooks_frame15616.jpg,[0.27193663]
face_brooks_frame15617.jpg,[0.29427832]
face_brooks_frame15618.jpg,[0.29958794]
face_brooks_frame15619.jpg,[0.36898148]
face_brooks_frame15620.jpg,[0.10409613]
face_brooks_frame15621.jpg,[0.12601836]
face_brooks_frame15622.jpg,[0.19879282]
face_brooks_frame15623.jpg,[0.40633398]
face_brooks_frame15624.jpg,[0.3666004]
face_brooks_frame15625.jpg,[0.36799505]
face_brooks_frame15626.jpg,[0.28032354]
face_brooks_frame15627.jpg,[0.3563082]
face_brooks_frame15628.jpg,[0.21998984]
face_brooks_frame15659.jpg,[0.34658223]
face_brooks_frame18195.jpg,[0.34855592]
face_brooks_frame18196.jpg,[0.45474088]
face_brooks_frame18197.jpg,[0.46423268]
face_brooks_frame18199.jpg,[0.4398788]
face_brooks_frame18201.jpg,[0.45371822]
face_brooks_frame18202.jpg,[0.4382404]
face_brooks_frame18213.jpg,[0.40600237]
face_brooks_frame18242.jpg,[0.43504453]
face_brooks_frame18273.jpg,[0.43586585]
face_brooks_frame18278.jpg,[0.49633014]
face_brooks_frame18281.jpg,[0.46226358]
face_brooks_frame18282.jpg,[0.41300848]
face_brooks_frame18284.jpg,[0.4138085]
face_brooks_frame18286.jpg,[0.43002117]
face_brooks_frame18287.jpg,[0.44594935]
face_brooks_frame18288.jpg,[0.4060146]
face_brooks_frame18289.jpg,[0.42971623]
face_brooks_frame18336.jpg,[0.520355]
face_brooks_frame18347.jpg,[0.4941226]
face_brooks_frame18348.jpg,[0.49620327]
face_brooks_frame18352.jpg,[0.58887506]
face_brooks_frame18353.jpg,[0.67521465]
face_brooks_frame18354.jpg,[0.6837113]
face_brooks_frame18355.jpg,[0.70034707]
face_brooks_frame18360.jpg,[0.69471025]
face_brooks_frame18366.jpg,[0.7950785]
face_brooks_frame18368.jpg,[0.68166065]
face_brooks_frame18370.jpg,[0.5098078]
face_brooks_frame18915.jpg,[0.501302]
face_brooks_frame18916.jpg,[0.5939722]
face_brooks_frame18917.jpg,[0.6004877]
face_brooks_frame18918.jpg,[0.4564181]
face_brooks_frame18919.jpg,[0.5524031]
face_brooks_frame21673.jpg,[0.2576704]
face_brooks_frame21684.jpg,[0.27213752]
face_brooks_frame21685.jpg,[0.27043182]
face_brooks_frame21689.jpg,[0.25799444]
face_brooks_frame23914.jpg,[0.40945065]
