andyface_resize_frame01233.jpg,10,nonface
andyface_resize_frame24089.jpg,2,sad
andyface_resize_frame00494.jpg,6,anger
andyface_resize_frame15080.jpg,10,nonface
andyface_resize_frame30489.jpg,8,none
andyface_resize_frame10863.jpg,6,anger
andyface_resize_frame30815.jpg,8,none
andyface_resize_frame31408.jpg,2,sad
andyface_resize_frame32567.jpg,6,anger
andyface_resize_frame10343.jpg,6,anger
andyface_resize_frame07370.jpg,6,anger
andyface_resize_frame30846.jpg,1,happy
andyface_resize_frame34664.jpg,10,nonface
andyface_resize_frame16717.jpg,0,neutral
andyface_resize_frame19454.jpg,6,anger
andyface_resize_frame08070.jpg,6,anger
andyface_resize_frame30488.jpg,8,none
andyface_resize_frame24044.jpg,0,neutral
andyface_resize_frame14489.jpg,2,sad
andyface_resize_frame14662.jpg,0,neutral
andyface_resize_frame06721.jpg,6,anger
andyface_resize_frame12218.jpg,1,happy
andyface_resize_frame26818.jpg,6,anger
andyface_resize_frame01420.jpg,6,anger
andyface_resize_frame10820.jpg,6,anger
andyface_resize_frame16151.jpg,2,sad
andyface_resize_frame12254.jpg,6,anger
andyface_resize_frame21513.jpg,6,anger
andyface_resize_frame15168.jpg,6,anger
andyface_resize_frame25296.jpg,6,anger
andyface_resize_frame20856.jpg,1,happy
andyface_resize_frame15966.jpg,1,happy
andyface_resize_frame12360.jpg,0,neutral
andyface_resize_frame30658.jpg,1,happy
andyface_resize_frame14939.jpg,6,anger
andyface_resize_frame17011.jpg,10,nonface
andyface_resize_frame30910.jpg,8,none
andyface_resize_frame24116.jpg,0,neutral
andyface_resize_frame27282.jpg,6,anger
andyface_resize_frame24724.jpg,8,none
andyface_resize_frame25350.jpg,0,neutral
andyface_resize_frame21333.jpg,0,neutral
andyface_resize_frame15980.jpg,1,happy
andyface_resize_frame31638.jpg,6,anger
andyface_resize_frame30671.jpg,1,happy
andyface_resize_frame27588.jpg,6,anger
andyface_resize_frame27438.jpg,6,anger
andyface_resize_frame30298.jpg,6,anger
andyface_resize_frame14094.jpg,2,sad
andyface_resize_frame14536.jpg,6,anger
andyface_resize_frame10640.jpg,6,anger
andyface_resize_frame01050.jpg,6,anger
andyface_resize_frame22918.jpg,0,neutral
andyface_resize_frame30097.jpg,6,anger
andyface_resize_frame11127.jpg,1,happy
andyface_resize_frame26832.jpg,6,anger
andyface_resize_frame12257.jpg,0,neutral
andyface_resize_frame31199.jpg,6,anger
andyface_resize_frame20131.jpg,10,nonface
andyface_resize_frame12899.jpg,2,sad
andyface_resize_frame21304.jpg,6,anger
andyface_resize_frame28342.jpg,0,neutral
andyface_resize_frame19307.jpg,6,anger
andyface_resize_frame07782.jpg,6,anger
andyface_resize_frame06097.jpg,6,anger
andyface_resize_frame30673.jpg,8,none
andyface_resize_frame30172.jpg,6,anger
andyface_resize_frame15534.jpg,6,anger
andyface_resize_frame14658.jpg,0,neutral
andyface_resize_frame12804.jpg,6,anger
andyface_resize_frame19743.jpg,8,none
andyface_resize_frame07136.jpg,10,nonface
andyface_resize_frame20793.jpg,6,anger
andyface_resize_frame21214.jpg,0,neutral
andyface_resize_frame21187.jpg,10,nonface
andyface_resize_frame34785.jpg,6,anger
andyface_resize_frame21143.jpg,10,nonface
andyface_resize_frame30281.jpg,6,anger
andyface_resize_frame07258.jpg,6,anger
andyface_resize_frame30626.jpg,2,sad
andyface_resize_frame24422.jpg,0,neutral
andyface_resize_frame30295.jpg,6,anger
andyface_resize_frame19749.jpg,2,sad
andyface_resize_frame04322.jpg,10,nonface
andyface_resize_frame30496.jpg,8,none
andyface_resize_frame11444.jpg,0,neutral
andyface_resize_frame06842.jpg,6,anger
andyface_resize_frame11199.jpg,1,happy
andyface_resize_frame08132.jpg,6,anger
andyface_resize_frame21198.jpg,0,neutral
andyface_resize_frame01058.jpg,6,anger
andyface_resize_frame32631.jpg,6,anger
andyface_resize_frame25841.jpg,8,none
andyface_resize_frame32622.jpg,6,anger
andyface_resize_frame27653.jpg,6,anger
andyface_resize_frame08134.jpg,6,anger
andyface_resize_frame27659.jpg,6,anger
andyface_resize_frame14123.jpg,2,sad
andyface_resize_frame11607.jpg,8,none
andyface_resize_frame20819.jpg,0,neutral
andyface_resize_frame07294.jpg,6,anger
andyface_resize_frame07455.jpg,6,anger
andyface_resize_frame09455.jpg,6,anger
andyface_resize_frame12722.jpg,6,anger
andyface_resize_frame30161.jpg,6,anger
andyface_resize_frame30230.jpg,6,anger
andyface_resize_frame01294.jpg,4,fear
andyface_resize_frame10436.jpg,6,anger
andyface_resize_frame19811.jpg,8,none
andyface_resize_frame30629.jpg,8,none
andyface_resize_frame06670.jpg,2,sad
andyface_resize_frame24496.jpg,6,anger
andyface_resize_frame08101.jpg,6,anger
andyface_resize_frame32611.jpg,10,nonface
andyface_resize_frame07471.jpg,6,anger
andyface_resize_frame10777.jpg,6,anger
andyface_resize_frame30822.jpg,1,happy
andyface_resize_frame30437.jpg,6,anger
andyface_resize_frame31664.jpg,6,anger
andyface_resize_frame11704.jpg,0,neutral
andyface_resize_frame12826.jpg,6,anger
andyface_resize_frame16409.jpg,10,nonface
andyface_resize_frame06737.jpg,2,sad
andyface_resize_frame01271.jpg,6,anger
andyface_resize_frame24560.jpg,1,happy
andyface_resize_frame30064.jpg,2,sad
andyface_resize_frame30439.jpg,6,anger
andyface_resize_frame24101.jpg,0,neutral
andyface_resize_frame23949.jpg,6,anger
andyface_resize_frame00319.jpg,6,anger
andyface_resize_frame01034.jpg,6,anger
andyface_resize_frame14656.jpg,0,neutral
andyface_resize_frame30452.jpg,1,happy
andyface_resize_frame01263.jpg,10,nonface
andyface_resize_frame08138.jpg,8,none
andyface_resize_frame15678.jpg,0,neutral
andyface_resize_frame12782.jpg,6,anger
andyface_resize_frame00880.jpg,6,anger
andyface_resize_frame10694.jpg,6,anger
andyface_resize_frame00504.jpg,6,anger
andyface_resize_frame30920.jpg,0,neutral
andyface_resize_frame10346.jpg,6,anger
andyface_resize_frame30058.jpg,8,none
andyface_resize_frame30845.jpg,1,happy
andyface_resize_frame26820.jpg,6,anger
andyface_resize_frame30605.jpg,2,sad
andyface_resize_frame10697.jpg,6,anger
andyface_resize_frame00508.jpg,6,anger
andyface_resize_frame31769.jpg,6,anger
andyface_resize_frame11341.jpg,8,none
andyface_resize_frame16939.jpg,10,nonface
andyface_resize_frame03037.jpg,6,anger
andyface_resize_frame26840.jpg,6,anger
andyface_resize_frame15748.jpg,6,anger
andyface_resize_frame06269.jpg,6,anger
andyface_resize_frame11128.jpg,1,happy
andyface_resize_frame15831.jpg,6,anger
andyface_resize_frame00515.jpg,2,sad
andyface_resize_frame00493.jpg,6,anger
andyface_resize_frame22938.jpg,0,neutral
andyface_resize_frame31827.jpg,6,anger
andyface_resize_frame30276.jpg,6,anger
andyface_resize_frame24730.jpg,1,happy
andyface_resize_frame30446.jpg,1,happy
andyface_resize_frame15172.jpg,6,anger
andyface_resize_frame00471.jpg,6,anger
andyface_resize_frame11568.jpg,0,neutral
andyface_resize_frame22300.jpg,8,none
andyface_resize_frame21899.jpg,2,sad
andyface_resize_frame11442.jpg,0,neutral
andyface_resize_frame35971.jpg,0,neutral
andyface_resize_frame15536.jpg,6,anger
andyface_resize_frame31640.jpg,6,anger
andyface_resize_frame24126.jpg,2,sad
andyface_resize_frame16194.jpg,0,neutral
andyface_resize_frame34746.jpg,2,sad
andyface_resize_frame12837.jpg,6,anger
andyface_resize_frame32379.jpg,6,anger
andyface_resize_frame12134.jpg,0,neutral
andyface_resize_frame34486.jpg,6,anger
andyface_resize_frame30729.jpg,8,none
andyface_resize_frame26204.jpg,6,anger
andyface_resize_frame11669.jpg,6,anger
andyface_resize_frame25701.jpg,6,anger
andyface_resize_frame25736.jpg,6,anger
andyface_resize_frame24058.jpg,0,neutral
andyface_resize_frame30319.jpg,6,anger
andyface_resize_frame14891.jpg,6,anger
andyface_resize_frame12400.jpg,0,neutral
andyface_resize_frame08919.jpg,10,nonface
andyface_resize_frame32377.jpg,6,anger
andyface_resize_frame00687.jpg,2,sad
andyface_resize_frame11569.jpg,2,sad
andyface_resize_frame00766.jpg,6,anger
andyface_resize_frame24414.jpg,1,happy
andyface_resize_frame31201.jpg,6,anger
andyface_resize_frame30181.jpg,6,anger
andyface_resize_frame07696.jpg,2,sad
andyface_resize_frame07322.jpg,2,sad
andyface_resize_frame12290.jpg,0,neutral
andyface_resize_frame27524.jpg,6,anger
andyface_resize_frame10794.jpg,6,anger
andyface_resize_frame24621.jpg,1,happy
andyface_resize_frame30153.jpg,2,sad
andyface_resize_frame11197.jpg,1,happy
andyface_resize_frame10841.jpg,3,surprisze
andyface_resize_frame31834.jpg,6,anger
andyface_resize_frame10507.jpg,6,anger
andyface_resize_frame14490.jpg,2,sad
andyface_resize_frame31061.jpg,6,anger
andyface_resize_frame08997.jpg,6,anger
andyface_resize_frame30387.jpg,10,nonface
andyface_resize_frame12744.jpg,6,anger
andyface_resize_frame24345.jpg,0,neutral
andyface_resize_frame24118.jpg,2,sad
andyface_resize_frame00627.jpg,6,anger
andyface_resize_frame00628.jpg,6,anger
andyface_resize_frame19839.jpg,2,sad
andyface_resize_frame20175.jpg,10,nonface
andyface_resize_frame00751.jpg,6,anger
andyface_resize_frame19837.jpg,2,sad
andyface_resize_frame30056.jpg,6,anger
andyface_resize_frame16507.jpg,10,nonface
andyface_resize_frame32564.jpg,6,anger
andyface_resize_frame31059.jpg,6,anger
andyface_resize_frame01286.jpg,4,fear
andyface_resize_frame14950.jpg,6,anger
andyface_resize_frame12556.jpg,6,anger
andyface_resize_frame00605.jpg,2,sad
andyface_resize_frame25267.jpg,6,anger
andyface_resize_frame03810.jpg,10,nonface
andyface_resize_frame14550.jpg,2,sad
andyface_resize_frame01023.jpg,6,anger
andyface_resize_frame21117.jpg,6,anger
andyface_resize_frame10334.jpg,2,sad
andyface_resize_frame31539.jpg,6,anger
andyface_resize_frame16270.jpg,6,anger
andyface_resize_frame12210.jpg,3,surprisze
andyface_resize_frame16924.jpg,6,anger
andyface_resize_frame27632.jpg,6,anger
andyface_resize_frame11600.jpg,8,none
andyface_resize_frame24051.jpg,0,neutral
andyface_resize_frame14097.jpg,2,sad
andyface_resize_frame11449.jpg,0,neutral
andyface_resize_frame31679.jpg,6,anger
andyface_resize_frame00317.jpg,6,anger
andyface_resize_frame24087.jpg,6,anger
andyface_resize_frame21301.jpg,6,anger
andyface_resize_frame17018.jpg,6,anger
andyface_resize_frame11555.jpg,0,neutral
andyface_resize_frame01028.jpg,6,anger
andyface_resize_frame06834.jpg,10,nonface
andyface_resize_frame24284.jpg,0,neutral
andyface_resize_frame19829.jpg,8,none
andyface_resize_frame10604.jpg,6,anger
andyface_resize_frame01024.jpg,6,anger
andyface_resize_frame12209.jpg,3,surprisze
andyface_resize_frame30475.jpg,1,happy
andyface_resize_frame31634.jpg,6,anger
andyface_resize_frame27840.jpg,10,nonface
andyface_resize_frame26798.jpg,6,anger
andyface_resize_frame27523.jpg,6,anger
andyface_resize_frame28335.jpg,0,neutral
andyface_resize_frame30494.jpg,8,none
andyface_resize_frame30088.jpg,6,anger
andyface_resize_frame11463.jpg,6,anger
andyface_resize_frame27412.jpg,2,sad
andyface_resize_frame12272.jpg,0,neutral
andyface_resize_frame24171.jpg,0,neutral
andyface_resize_frame15746.jpg,6,anger
andyface_resize_frame30289.jpg,6,anger
andyface_resize_frame31058.jpg,6,anger
andyface_resize_frame30393.jpg,6,anger
andyface_resize_frame06723.jpg,6,anger
andyface_resize_frame20807.jpg,6,anger
andyface_resize_frame00326.jpg,6,anger
andyface_resize_frame06098.jpg,6,anger
andyface_resize_frame12342.jpg,3,surprisze
andyface_resize_frame30468.jpg,2,sad
andyface_resize_frame16115.jpg,6,anger
andyface_resize_frame30738.jpg,8,none
andyface_resize_frame28325.jpg,2,sad
andyface_resize_frame01282.jpg,4,fear
andyface_resize_frame35968.jpg,0,neutral
andyface_resize_frame24635.jpg,1,happy
andyface_resize_frame15632.jpg,1,happy
andyface_resize_frame00590.jpg,6,anger
andyface_resize_frame14923.jpg,2,sad
andyface_resize_frame30713.jpg,2,sad
andyface_resize_frame24231.jpg,0,neutral
andyface_resize_frame27764.jpg,4,fear
andyface_resize_frame10130.jpg,6,anger
andyface_resize_frame15578.jpg,6,anger
andyface_resize_frame07687.jpg,2,sad
andyface_resize_frame30308.jpg,6,anger
andyface_resize_frame06673.jpg,6,anger
andyface_resize_frame00864.jpg,6,anger
andyface_resize_frame00498.jpg,6,anger
andyface_resize_frame24296.jpg,0,neutral
andyface_resize_frame12237.jpg,1,happy
andyface_resize_frame12270.jpg,3,surprisze
andyface_resize_frame24221.jpg,0,neutral
andyface_resize_frame12835.jpg,6,anger
andyface_resize_frame07336.jpg,6,anger
andyface_resize_frame22298.jpg,8,none
andyface_resize_frame09834.jpg,10,nonface
andyface_resize_frame29906.jpg,6,anger
andyface_resize_frame00678.jpg,2,sad
andyface_resize_frame26834.jpg,6,anger
andyface_resize_frame23994.jpg,6,anger
andyface_resize_frame31411.jpg,2,sad
andyface_resize_frame24374.jpg,1,happy
andyface_resize_frame30645.jpg,8,none
andyface_resize_frame30094.jpg,6,anger
andyface_resize_frame28338.jpg,0,neutral
andyface_resize_frame31405.jpg,2,sad
andyface_resize_frame14745.jpg,8,none
andyface_resize_frame06176.jpg,6,anger
andyface_resize_frame15183.jpg,6,anger
andyface_resize_frame01059.jpg,6,anger
andyface_resize_frame11480.jpg,0,neutral
andyface_resize_frame10850.jpg,6,anger
andyface_resize_frame34315.jpg,6,anger
andyface_resize_frame24455.jpg,1,happy
andyface_resize_frame17012.jpg,6,anger
andyface_resize_frame19448.jpg,6,anger
andyface_resize_frame20916.jpg,8,none
andyface_resize_frame34929.jpg,10,nonface
andyface_resize_frame14888.jpg,6,anger
andyface_resize_frame21897.jpg,2,sad
andyface_resize_frame19610.jpg,2,sad
andyface_resize_frame06730.jpg,2,sad
andyface_resize_frame21132.jpg,10,nonface
andyface_resize_frame15207.jpg,8,none
andyface_resize_frame14748.jpg,0,neutral
andyface_resize_frame01056.jpg,6,anger
andyface_resize_frame36076.jpg,8,none
andyface_resize_frame22786.jpg,0,neutral
andyface_resize_frame14751.jpg,2,sad
andyface_resize_frame30523.jpg,6,anger
andyface_resize_frame31657.jpg,6,anger
andyface_resize_frame11552.jpg,6,anger
andyface_resize_frame22937.jpg,0,neutral
andyface_resize_frame30160.jpg,6,anger
andyface_resize_frame16411.jpg,10,nonface
andyface_resize_frame24124.jpg,2,sad
andyface_resize_frame22400.jpg,10,nonface
andyface_resize_frame20912.jpg,1,happy
andyface_resize_frame27362.jpg,6,anger
andyface_resize_frame32540.jpg,6,anger
andyface_resize_frame00329.jpg,6,anger
andyface_resize_frame31778.jpg,6,anger
andyface_resize_frame07368.jpg,6,anger
andyface_resize_frame24372.jpg,1,happy
andyface_resize_frame24409.jpg,1,happy
andyface_resize_frame25328.jpg,0,neutral
andyface_resize_frame31389.jpg,8,none
andyface_resize_frame10332.jpg,6,anger
andyface_resize_frame17051.jpg,6,anger
andyface_resize_frame30828.jpg,1,happy
andyface_resize_frame08139.jpg,6,anger
andyface_resize_frame31339.jpg,6,anger
andyface_resize_frame16387.jpg,10,nonface
andyface_resize_frame31676.jpg,6,anger
andyface_resize_frame24104.jpg,6,anger
andyface_resize_frame16941.jpg,10,nonface
andyface_resize_frame30455.jpg,1,happy
andyface_resize_frame00487.jpg,6,anger
andyface_resize_frame16505.jpg,10,nonface
andyface_resize_frame12145.jpg,4,fear
andyface_resize_frame08282.jpg,10,nonface
andyface_resize_frame22263.jpg,6,anger
andyface_resize_frame09835.jpg,10,nonface
andyface_resize_frame11657.jpg,0,neutral
andyface_resize_frame00355.jpg,2,sad
andyface_resize_frame16938.jpg,6,anger
andyface_resize_frame11505.jpg,8,none
andyface_resize_frame30324.jpg,6,anger
andyface_resize_frame20746.jpg,0,neutral
andyface_resize_frame30318.jpg,6,anger
andyface_resize_frame12251.jpg,0,neutral
andyface_resize_frame30291.jpg,6,anger
andyface_resize_frame30897.jpg,1,happy
andyface_resize_frame22429.jpg,6,anger
andyface_resize_frame00499.jpg,6,anger
andyface_resize_frame27293.jpg,6,anger
andyface_resize_frame07346.jpg,6,anger
andyface_resize_frame12223.jpg,1,happy
andyface_resize_frame30459.jpg,1,happy
andyface_resize_frame12366.jpg,0,neutral
andyface_resize_frame24651.jpg,1,happy
andyface_resize_frame28340.jpg,0,neutral
andyface_resize_frame31661.jpg,6,anger
andyface_resize_frame21893.jpg,8,none
andyface_resize_frame12239.jpg,1,happy
andyface_resize_frame10392.jpg,6,anger
andyface_resize_frame01258.jpg,10,nonface
andyface_resize_frame19309.jpg,6,anger
andyface_resize_frame08076.jpg,6,anger
andyface_resize_frame01041.jpg,6,anger
andyface_resize_frame34791.jpg,6,anger
andyface_resize_frame22418.jpg,6,anger
andyface_resize_frame31839.jpg,6,anger
andyface_resize_frame25290.jpg,6,anger
andyface_resize_frame12847.jpg,2,sad
andyface_resize_frame19441.jpg,10,nonface
andyface_resize_frame24083.jpg,2,sad
andyface_resize_frame14553.jpg,0,neutral
andyface_resize_frame24244.jpg,10,nonface
andyface_resize_frame01104.jpg,6,anger
andyface_resize_frame30309.jpg,6,anger
andyface_resize_frame24631.jpg,1,happy
andyface_resize_frame07470.jpg,6,anger
andyface_resize_frame22292.jpg,6,anger
andyface_resize_frame23947.jpg,6,anger
andyface_resize_frame14655.jpg,0,neutral
andyface_resize_frame21139.jpg,10,nonface
andyface_resize_frame35974.jpg,0,neutral
andyface_resize_frame00350.jpg,6,anger
andyface_resize_frame19645.jpg,2,sad
andyface_resize_frame10682.jpg,6,anger
andyface_resize_frame12743.jpg,6,anger
andyface_resize_frame08920.jpg,10,nonface
andyface_resize_frame01404.jpg,6,anger
andyface_resize_frame31825.jpg,6,anger
andyface_resize_frame11572.jpg,0,neutral
andyface_resize_frame24493.jpg,6,anger
andyface_resize_frame30383.jpg,6,anger
andyface_resize_frame00455.jpg,6,anger
andyface_resize_frame21322.jpg,0,neutral
andyface_resize_frame00613.jpg,6,anger
andyface_resize_frame10617.jpg,6,anger
andyface_resize_frame30389.jpg,6,anger
andyface_resize_frame31222.jpg,6,anger
andyface_resize_frame34733.jpg,2,sad
andyface_resize_frame14949.jpg,6,anger
andyface_resize_frame24500.jpg,2,sad
andyface_resize_frame11356.jpg,0,neutral
andyface_resize_frame34784.jpg,6,anger
andyface_resize_frame34922.jpg,10,nonface
andyface_resize_frame10400.jpg,6,anger
andyface_resize_frame01275.jpg,6,anger
andyface_resize_frame34795.jpg,6,anger
andyface_resize_frame01622.jpg,6,anger
andyface_resize_frame23937.jpg,6,anger
andyface_resize_frame21135.jpg,10,nonface
andyface_resize_frame08098.jpg,6,anger
andyface_resize_frame36007.jpg,1,happy
andyface_resize_frame01042.jpg,6,anger
andyface_resize_frame21320.jpg,6,anger
andyface_resize_frame30183.jpg,2,sad
andyface_resize_frame32371.jpg,6,anger
andyface_resize_frame10128.jpg,6,anger
andyface_resize_frame11385.jpg,6,anger
andyface_resize_frame24531.jpg,3,surprisze
andyface_resize_frame31366.jpg,8,none
andyface_resize_frame23941.jpg,6,anger
andyface_resize_frame16154.jpg,6,anger
andyface_resize_frame31402.jpg,6,anger
andyface_resize_frame10422.jpg,2,sad
andyface_resize_frame30680.jpg,8,none
andyface_resize_frame19931.jpg,0,neutral
andyface_resize_frame14638.jpg,2,sad
andyface_resize_frame30221.jpg,6,anger
andyface_resize_frame19929.jpg,0,neutral
andyface_resize_frame19459.jpg,6,anger
andyface_resize_frame25745.jpg,6,anger
andyface_resize_frame10736.jpg,6,anger
andyface_resize_frame25719.jpg,6,anger
andyface_resize_frame08086.jpg,8,none
andyface_resize_frame31795.jpg,6,anger
andyface_resize_frame14124.jpg,6,anger
andyface_resize_frame21393.jpg,6,anger
andyface_resize_frame31767.jpg,6,anger
andyface_resize_frame30312.jpg,6,anger
andyface_resize_frame24230.jpg,3,surprisze
andyface_resize_frame16196.jpg,0,neutral
andyface_resize_frame14563.jpg,6,anger
andyface_resize_frame10692.jpg,6,anger
andyface_resize_frame07327.jpg,2,sad
andyface_resize_frame19820.jpg,2,sad
andyface_resize_frame01238.jpg,10,nonface
andyface_resize_frame22710.jpg,6,anger
andyface_resize_frame20796.jpg,6,anger
andyface_resize_frame14127.jpg,2,sad
andyface_resize_frame00500.jpg,6,anger
andyface_resize_frame22270.jpg,10,nonface
andyface_resize_frame07435.jpg,6,anger
andyface_resize_frame22950.jpg,0,neutral
andyface_resize_frame07884.jpg,1,happy
andyface_resize_frame00862.jpg,6,anger
andyface_resize_frame14122.jpg,2,sad
andyface_resize_frame31527.jpg,6,anger
andyface_resize_frame24229.jpg,3,surprisze
andyface_resize_frame31697.jpg,6,anger
andyface_resize_frame00322.jpg,6,anger
andyface_resize_frame30850.jpg,1,happy
andyface_resize_frame27405.jpg,2,sad
andyface_resize_frame23936.jpg,6,anger
andyface_resize_frame12207.jpg,3,surprisze
andyface_resize_frame14749.jpg,8,none
andyface_resize_frame28334.jpg,0,neutral
andyface_resize_frame16130.jpg,6,anger
andyface_resize_frame30901.jpg,2,sad
andyface_resize_frame32544.jpg,6,anger
andyface_resize_frame16127.jpg,6,anger
andyface_resize_frame21284.jpg,6,anger
andyface_resize_frame31592.jpg,6,anger
andyface_resize_frame11557.jpg,0,neutral
andyface_resize_frame24131.jpg,8,none
andyface_resize_frame30017.jpg,6,anger
andyface_resize_frame12884.jpg,6,anger
andyface_resize_frame26216.jpg,0,neutral
andyface_resize_frame25715.jpg,6,anger
andyface_resize_frame24537.jpg,1,happy
andyface_resize_frame16070.jpg,8,none
andyface_resize_frame34669.jpg,6,anger
andyface_resize_frame07466.jpg,6,anger
andyface_resize_frame10600.jpg,6,anger
andyface_resize_frame24570.jpg,1,happy
andyface_resize_frame20133.jpg,10,nonface
andyface_resize_frame19474.jpg,6,anger
andyface_resize_frame07328.jpg,6,anger
andyface_resize_frame00247.jpg,2,sad
